protein,symbol,entrez,contrast,log2FC,percentControl,Pvalue,FDR,Padjust,Tstatistic,SE,DF,isSingular
Q2PFD7,Psd3,234353,Mutant-Control,-0.0609394951728293,0.958639641798559,0.112763895499635,0.387323400386432,1,-1.62797118394223,0.0374327849128512,34.0000486009359,FALSE
Q2TA57,Asphd1,233879,Mutant-Control,-0.00727326134950523,0.994971246135009,0.823562338672287,0.940163219044233,1,-0.224693916118942,0.0323696407768118,34.0000784973333,FALSE
Q2TBE6,Pi4k2a,84095,Mutant-Control,-0.00793202710989771,0.994517024454941,0.785075896161966,0.926489098516388,1,-0.274874790202154,0.0288568737208101,34.0000835243135,FALSE
Q2TPA8,Hsdl2,72479,Mutant-Control,-0.0477369956879636,0.967452680837351,0.195522896138105,0.511723619999133,1,-1.32039578039996,0.0361535506221504,34.0001179339719,FALSE
Q2TV84,Trpm1,17364,Mutant-Control,-0.0927659009647446,0.937723243855722,0.115976244332812,0.393777745449983,1,-1.6130597576164,0.057509277338754,34.0000586614805,FALSE
Q2VLH6,Cd163,93671,Mutant-Control,0.317803694337715,1.2464315823905,0.00986638174103481,0.0925365025722684,1,2.73382129681015,0.116248891143152,34.0000028148981,FALSE
Q2VWQ2,Nell1,338352,Mutant-Control,0.0768519532397303,1.05471407866011,0.030800067913968,0.184588146618978,1,2.32360442409858,0.0330744564103436,20.0000160743431,FALSE
Q2WF71,Lrfn1,80749,Mutant-Control,0.0307183815559959,1.02152065932254,0.486861384070528,0.774042709208305,1,0.702968213402315,0.0436981089192087,34.0000127504045,FALSE
Q2WG76,Ripply2,382089,Mutant-Control,-0.139109251496769,0.908079648636913,0.0888601586467398,0.337425936035827,1,-2.02840252035102,0.0685806934772965,6.00000199835741,FALSE
Q2YDW2,Msto1,229524,Mutant-Control,0.026689104856314,1.0186716532016,0.76193484827496,0.915198219354535,1,0.305384945335027,0.0873949592604651,34.0000087967993,FALSE
Q31125,Slc39a7,14977,Mutant-Control,0.0817036367026205,1.05826697976067,0.0887072295767842,0.337158144801422,1,1.75247403586534,0.046621881426207,34.0000901944585,FALSE
Q32NY4,Cnnm3,94218,Mutant-Control,-0.115294178032817,0.923194044262027,0.0224517494152111,0.153068734269469,1,-2.39159914125724,0.0482079860474475,34.0000289844851,FALSE
Q3B7Z2,Osbp,76303,Mutant-Control,-0.0100341240638384,0.993069006099391,0.454984726010762,0.75264144794461,1,-0.755781528694257,0.0132764875600679,34.000364391497,FALSE
Q3KNK3,Cyb5r2,320635,Mutant-Control,0.0463784637451745,1.03266940123059,0.606316422848338,0.842933622545361,1,0.543587940693667,0.0853191549576899,6.00001985001774,FALSE
Q3KNM2,March5,69104,Mutant-Control,-0.0376055332176737,0.974270620648175,0.31109920381142,0.630210119741415,1,-1.02823473762184,0.0365729067903794,34.0000751588826,FALSE
Q3LAC4,Prex2,109294,Mutant-Control,0.013227741044969,1.00921093335431,0.806686306833921,0.935209166220148,1,0.246618694100038,0.0536364085992742,34.0000128862589,FALSE
Q3SXD3,Hddc2,69692,Mutant-Control,0.0918854234215996,1.06576209155233,0.310592837204385,0.629857328246165,1,1.02932795620108,0.0892673932229717,34.0000173228811,FALSE
Q3TA38,Tmem120b,330189,Mutant-Control,0.0310719033025411,1.02177100607433,0.662782835862269,0.870908797575914,1,0.44263083251763,0.070198235233203,20.0000118067133,FALSE
Q3TAA7,Stk11ip,71728,Mutant-Control,-0.012846606794513,0.991134939160553,0.910195840278378,0.974020404043245,1,-0.113634567314552,0.113051926874965,34.0000051804127,FALSE
Q3TAS6,Emc10,69683,Mutant-Control,-0.0164333412369855,0.98867390453079,0.682358680157482,0.879843002287083,1,-0.412780908894347,0.0398112918569877,34.0001094283323,FALSE
Q3TB48,Tmem104,320534,Mutant-Control,-0.176368337658956,0.884927802862518,0.00281935778204257,0.0404628857107021,1,-3.22006231199512,0.0547717157528172,33.9998988114942,FALSE
Q3TBD2,Arhgap45,70719,Mutant-Control,-0.0521710137196987,0.96448385013208,0.545009993102469,0.810187159642366,1,-0.611386837201145,0.0853322488238891,34.000009212872,FALSE
Q3TBL6,Tnfaip8l3,244882,Mutant-Control,0.121923531535687,1.08818476210541,0.0946596982896571,0.349233518506822,1,1.720747511533,0.0708549805933274,33.0073511047481,FALSE
Q3TBN1,Tmem248,71667,Mutant-Control,0.0411229033802929,1.02891435750953,0.630352384056917,0.856371166853781,1,0.488725160984121,0.0841432090328352,20.0000064002356,FALSE
Q3TBW2,Mrpl10,107732,Mutant-Control,-0.0894969478195855,0.939850407772494,0.537587654003034,0.806210455506711,1,-0.623169375446472,0.143615766990259,32.0152915786033,FALSE
Q3TC33,Ccdc127,67433,Mutant-Control,-0.00635692784480035,0.995603406825628,0.937127371442928,0.981365009375785,1,-0.0794666208248302,0.0799949435224263,33.999965836916,FALSE
Q3TC46,Patl1,225929,Mutant-Control,-0.0387655267540685,0.973487576853817,0.314481279332893,0.633773404313383,1,-1.02096444744758,0.037969516814207,34.0000318076088,FALSE
Q3TC72,Fahd2a,68126,Mutant-Control,-0.0188481103992144,0.987020455753964,0.747409618207625,0.908275025070983,1,-0.324683936874855,0.0580506402029959,34.0000571047924,FALSE
Q3TC93,Hs1bp3,58240,Mutant-Control,-0.177016632735527,0.88453023758226,0.0621301070531135,0.277527442199171,1,-1.9288619478041,0.0917725775745905,34.0000096970568,FALSE
Q3TCH7,Cul4a,99375,Mutant-Control,-0.00728458154243228,0.994963439064245,0.728657019999235,0.899930417247836,1,-0.349785682090407,0.020825842552782,34.0001194931413,FALSE
Q3TCJ1,Abraxas2,109359,Mutant-Control,-0.00272212330374533,0.998114946855511,0.91321647727897,0.974355410263792,1,-0.109796247692661,0.0247924984774073,34.0000942098073,FALSE
Q3TCN2,Plbd2,71772,Mutant-Control,0.175513873465493,1.12936660219908,0.00608656895887656,0.0679521381940808,1,2.92552779400423,0.0599939176189689,34.0000338697734,FALSE
Q3TCX3,Khdc4,74200,Mutant-Control,-0.00622032638181747,0.995697679916536,0.928737850187528,0.979286074517399,1,-0.0900982216955289,0.0690393912860785,34.0000058554354,FALSE
Q3TD49,Sppl2b,73218,Mutant-Control,-0.00998052966057728,0.993105898115976,0.790586819887521,0.927242150211867,1,-0.269129643330034,0.0370844680544467,19.9998673779152,FALSE
Q3TDD9,Ppp1r21,73825,Mutant-Control,-0.0952948206430309,0.936080935912677,0.000319542078546577,0.00870669878193357,1,-4.00464051811446,0.0237960986041013,34.0000294634038,FALSE
Q3TDK6,Rogdi,66049,Mutant-Control,-0.0192037066815658,0.986777204378375,0.62619631576363,0.854699217227154,1,-0.491549502247443,0.0390676963230831,34.0000693003609,FALSE
Q3TDN2,Faf2,76577,Mutant-Control,0.0110915579335185,1.00771771129476,0.747881067810542,0.908275025070983,1,0.324055632044277,0.0342273265351024,34.0000445788909,FALSE
Q3TDQ1,Stt3b,68292,Mutant-Control,0.153972844402814,1.11262917756274,0.00205666816663497,0.032553141424945,1,3.33760029830749,0.0461327992093284,34.0000148003543,FALSE
Q3TEA8,Hp1bp3,15441,Mutant-Control,-0.0341912645482045,0.976579050917546,0.397732621620719,0.707474956156672,1,-0.856472799365346,0.0399210162582403,34.0002866249347,FALSE
Q3TEL6,Rnf157,217340,Mutant-Control,0.0769605633580079,1.05479348347513,0.299802433788817,0.620440999351324,1,1.05292212231046,0.0730923605148792,34.0000132945932,FALSE
Q3TES0,Iqsec3,243621,Mutant-Control,0.103938846637638,1.0747036170514,0.000331313718800765,0.00889354035765189,1,3.99201746631571,0.0260366713108508,34.0001040370426,FALSE
Q3TFD2,Lpcat1,210992,Mutant-Control,-0.0638181747653404,0.956728728592945,0.137711245250865,0.431222688893978,1,-1.52018200183091,0.0419806146161956,34.000064531851,FALSE
Q3TFQ1,Spryd7,66674,Mutant-Control,0.0163016801027016,1.01136354366978,0.71997963964128,0.89561392457233,1,0.361476977140165,0.0450974228889286,34.0000301176456,FALSE
Q3TGF2,Fam107b,66540,Mutant-Control,0.00640415651184512,1.00444889008741,0.94192521190603,0.982180702680697,1,0.0737712973391555,0.0868109514517916,20.0000063478766,FALSE
Q3TGW2,Eepd1,67484,Mutant-Control,-0.0294523581658428,0.979792152572359,0.603014933144506,0.841939812900115,1,-0.524963860613052,0.0561035918385856,34.0000752126441,FALSE
Q3TH73,Ttyh2,117160,Mutant-Control,-0.0995182516312534,0.933344604292247,0.0378412422764912,0.206432845054759,1,-2.16085917078288,0.0460549456331288,34.0000296156127,FALSE
Q3THE2,Myl12b,67938,Mutant-Control,-0.0633439383162555,0.95704327200095,0.0426290379280034,0.221769411772475,1,-2.10637997829451,0.0300724175927383,34.0000772502089,FALSE
Q3THF9,Coq10b,67876,Mutant-Control,-0.0551150749822629,0.96251766587739,0.480605781049595,0.770572205477393,1,-0.713172317007097,0.0772815680978184,34.0001650125315,FALSE
Q3THG9,Aarsd1,69684,Mutant-Control,-0.0684216177552379,0.953680803128596,0.00751707960746677,0.0784984788765097,1,-2.84248243253846,0.0240710784953328,34.000100564698,FALSE
Q3THK3,Gtf2f1,98053,Mutant-Control,0.025929273134242,1.01813528534699,0.483080336046128,0.771756887605036,1,0.709126898427959,0.0365650678203348,34.0000560759256,FALSE
Q3THK7,Gmps,229363,Mutant-Control,0.00527923441563694,1.00366598981339,0.813245687921408,0.937509804209884,1,0.23808307606226,0.0221739172013066,34.0001276583248,FALSE
Q3THS6,Mat2a,232087,Mutant-Control,-0.0715386281348112,0.951622555243295,0.0258181451519169,0.166499876079119,1,-2.33102213116471,0.0306898107823054,34.0000589300797,FALSE
Q3THW5,H2afv,77605,Mutant-Control,-0.0197794662164155,0.986383473885435,0.627420695896345,0.855155943686401,1,-0.489800473133256,0.040382701327106,34.0000419117373,FALSE
Q3TIR1,Trappc13,66975,Mutant-Control,0.0190203476801667,1.01327119117149,0.53912857724154,0.807133733042407,1,0.620403744537154,0.0306580156029791,34.000113300147,FALSE
Q3TIR3,Ric8a,101489,Mutant-Control,0.0249544048544506,1.01744753603349,0.26326466968335,0.585389604388088,1,1.13754255287642,0.0219371176852684,34.0003393507734,FALSE
Q3TIT8,Slc37a3,72144,Mutant-Control,-0.0966791415431558,0.935183161356264,0.0556156166581969,0.260850973537092,1,-1.98194723183487,0.0487798766739371,34.0000289446871,FALSE
Q3TIU4,Pde12,211948,Mutant-Control,-0.0469057820845924,0.968010242560601,0.216739248689341,0.535469759528802,1,-1.25862664882973,0.0372674312340403,34.0000445672096,FALSE
Q3TIV5,Zc3h15,69082,Mutant-Control,0.0616185388446926,1.04363594448847,0.211959608204452,0.529637368707906,1,1.27212824946679,0.0484373638196619,34.0003276844326,FALSE
Q3TIX9,Usp39,28035,Mutant-Control,-0.0107354259514389,0.992586387178364,0.699850222056104,0.887687934462711,1,-0.388797218255458,0.0276118898165194,34.0024831706382,FALSE
Q3TJZ6,Fam98a,72722,Mutant-Control,0.00507113634575962,1.00352122887171,0.872029595207901,0.96053375659445,1,0.162300927048224,0.0312452703628294,34.0011642958637,FALSE
Q3TL44,Nlrx1,270151,Mutant-Control,-0.109990759600719,0.9265939966658,0.259065132366933,0.580726368706295,1,-1.14779584332236,0.0958278079160356,34.000014154031,FALSE
Q3TLD5,Uri1,19777,Mutant-Control,-0.103970544524625,0.930468654868728,0.187913628982127,0.500810583558653,1,-1.34379716652958,0.0773707127193413,34.0000096734388,FALSE
Q3TLH4,Prrc2c,226562,Mutant-Control,-0.0167159829677557,0.988480230105847,0.50778623653927,0.78893735797125,1,-0.669359503697923,0.0249731017120203,34.0014552253136,FALSE
Q3TLI0,Trappc10,216131,Mutant-Control,-0.00480843985368473,0.996672591606525,0.827239028583524,0.941940670636294,1,-0.219932347361774,0.021863268006571,34.0001051156123,FALSE
Q3TLS3,Gdpgp1,269952,Mutant-Control,-0.018379621697644,0.987341024554714,0.66449976364787,0.871795544163231,1,-0.437521763719237,0.0420084741417307,34.0000526835851,FALSE
Q3TMH2,Scrn3,74616,Mutant-Control,-0.0356517559908784,0.975590925492251,0.229571207919234,0.55065618282893,1,-1.22345079434418,0.0291403268163222,34.0000974609372,FALSE
Q3TMP8,Tmem38a,74166,Mutant-Control,0.134704686420056,1.09786806183083,0.0267715459507456,0.170147206706235,1,2.31516634146251,0.0581835888020736,34.0000212793617,FALSE
Q3TMX7,Qsox2,227638,Mutant-Control,0.0947232737928232,1.06786055994296,0.13171677188092,0.422589253509299,1,1.74434323776789,0.0543031163488407,6.00002515493233,FALSE
Q3TNA1,Xylb,102448,Mutant-Control,0.0502409316213646,1.03543782863283,0.393088442680642,0.703598732164368,1,0.919936973675343,0.0546134496808422,5.9999903202489,FALSE
Q3TNH5,Fam172a,68675,Mutant-Control,-0.0169888331534311,0.988293301126353,0.601106113905649,0.841469944968787,1,-0.527741629907449,0.0321915729036015,34.0000769276056,FALSE
Q3TP92,Ctdnep1,67181,Mutant-Control,0.0506331077829971,1.03571933596423,0.326856768841099,0.6431053224743,1,0.994809021458676,0.0508973146511623,34.0000155159608,FALSE
Q3TPE9,Ankmy2,217473,Mutant-Control,0.0612605429163544,1.04337700475651,0.00284043238956533,0.0406006366867094,1,3.21726491749204,0.0190411869980881,34.0001678512303,FALSE
Q3TPR7,Tmem184c,234463,Mutant-Control,0.236734443258245,1.17832249413695,0.145721193895684,0.442800065056331,1,1.48981396884537,0.158902016096492,33.1704122209102,FALSE
Q3TPX4,Exoc5,105504,Mutant-Control,0.0110829276410467,1.00771168308206,0.593746207900872,0.837051165336708,1,0.538491260683939,0.020581443841763,34.0001139560158,FALSE
Q3TQF0,Fbxo31,76454,Mutant-Control,-0.00475464522849833,0.996709755821131,0.921765699842435,0.976610494098116,1,-0.0989415913042638,0.0480550713387752,34.0000260731446,FALSE
Q3TQI7,BC005624,227707,Mutant-Control,0.0397544611789948,1.02793886218415,0.58673753924494,0.833253227290357,1,0.548787267812159,0.072440567612808,34.000019747847,FALSE
Q3TRM4,Pnpla6,50767,Mutant-Control,0.0172537947162796,1.01203121895735,0.55477233227451,0.816941613287468,1,0.596530470128583,0.0289235765485048,34.0000351314925,FALSE
Q3TRR0,Map9,213582,Mutant-Control,-0.080722765728388,0.945583806605016,0.201629727824774,0.518882756856724,1,-1.30211470834683,0.0619935902812081,34.0000038349449,FALSE
Q3TSG4,Alkbh5,268420,Mutant-Control,0.0114404068364253,1.00796141056138,0.804846414384149,0.934534926584014,1,0.249016201160893,0.0459424197425353,34.0001167253147,FALSE
Q3TTA7,Cblb,208650,Mutant-Control,0.0771720635931814,1.05494812837014,0.280235156829958,0.602266901541509,1,1.09726746013838,0.0703311329249195,34.0000125297879,FALSE
Q3TTY5,Krt2,16681,Mutant-Control,-0.243718711535642,0.844565539951772,0.253911370421339,0.574740434818378,1,-1.17470163356987,0.207472863381479,20.0000013024602,FALSE
Q3TUA9,Pomk,74653,Mutant-Control,-0.0184018032443447,0.987325844227574,0.733282337422203,0.900798897438196,1,-0.343573948139696,0.0535599493034397,34.0000161704207,FALSE
Q3TUH1,Tamm41,68971,Mutant-Control,-0.0232422043915861,0.984018807849825,0.733889774185139,0.901230763340932,1,-0.342759185441434,0.0678091364981301,33.9999851277645,FALSE
Q3TUU5,Tex30,75623,Mutant-Control,-0.0271601003210291,0.981350154355378,0.439248474449789,0.74084787999085,1,-0.782652711593089,0.0347026208671082,33.9999791307548,FALSE
Q3TVA9,Ccdc136,232664,Mutant-Control,7.1524631316322e-05,1.0000495783255,0.998227982215404,0.999099793415194,1,0.00223728475380957,0.0319693911088128,34.000069595102,FALSE
Q3TVI4,Hexim2,71059,Mutant-Control,-0.134711148334581,0.910852183170881,0.016447012006007,0.12529872224861,1,-2.52382362249838,0.0533758172059695,34.0000540786429,FALSE
Q3TVI8,Pbxip1,229534,Mutant-Control,0.0993933498895503,1.07132287887993,0.0050395990344551,0.0603553657790756,1,2.99890421228397,0.0331432226085848,34.0000542723784,FALSE
Q3TVP5,Otulinl,223433,Mutant-Control,0.0318887676748973,1.02234970402814,0.642755682579803,0.862277441631028,1,0.468021400856381,0.0681352767556091,34.0000138851034,FALSE
Q3TVW5,Tchp,77832,Mutant-Control,-0.146054113787789,0.903718828688986,0.0100994342088365,0.0937976736770791,1,-2.72439973336152,0.0536096491272151,33.9999318233225,FALSE
Q3TW96,Uap1l1,227620,Mutant-Control,0.105271406008395,1.07569673612943,0.00293585060026391,0.0414574864120328,1,3.20485153413774,0.0328475141163499,34.0000469128601,FALSE
Q3TWI9,Tmem63b,224807,Mutant-Control,0.107743141795479,1.07754128193248,0.0155381233261923,0.120363625763711,1,2.54759899838058,0.0422920333474645,33.999994254858,FALSE
Q3TWL2,Pip4p1,219024,Mutant-Control,0.0523558247786307,1.03695682341679,0.0519345040930213,0.25068498227088,1,2.01438442187369,0.0259909797802803,34.0001400102776,FALSE
Q3TWN3,Cnnm2,94219,Mutant-Control,0.00234776359653921,1.00162867056317,0.920294492446281,0.97575141501486,1,0.100808638906887,0.0232893095472478,34.0001868371186,FALSE
Q3TWW8,Srsf6,67996,Mutant-Control,0.0129569595725716,1.00902153090223,0.642144838046798,0.861998157735496,1,0.468884277631999,0.0276335978634387,34.0021200383381,FALSE
Q3TX08,Trmt1,212528,Mutant-Control,-0.040495196281646,0.972321146819298,0.286500653364015,0.609214078658073,1,-1.08283706284952,0.0373973127361208,34.0000478540496,FALSE
Q3TXS7,Psmd1,70247,Mutant-Control,0.00233250618364878,1.00161807776223,0.905848120464437,0.97202725006729,1,0.119162072382106,0.0195742331181464,34.0067022240026,FALSE
Q3TXU5,Dhps,330817,Mutant-Control,-0.0696549007711846,0.95286590065127,0.167575551370972,0.470166922146014,1,-1.41016053217032,0.0493950150937649,34.0000281302678,FALSE
Q3TXX3,Zfyve27,319740,Mutant-Control,0.069355619424452,1.04924793175033,0.133530420609444,0.425192838937534,1,1.53707375166793,0.0451218553105808,34.0000234744385,FALSE
Q3TXX4,Slc17a7,72961,Mutant-Control,0.0938261973724233,1.06719676424611,0.198803880814418,0.515246612314155,1,1.31052070644981,0.0715945935921895,34.0000129005451,FALSE
Q3TY60,Fam131b,76156,Mutant-Control,0.0135437842693698,1.00943203982988,0.705158374622185,0.889886951720604,1,0.381564951234508,0.0354953572794106,33.9999120593159,FALSE
Q3TY65,Ica1l,70375,Mutant-Control,-0.0965512934010526,0.935266038696308,0.335456300487662,0.653140586874909,1,-0.986952675291985,0.0978276829458803,20.0000057351408,FALSE
Q3TY86,Aifm3,72168,Mutant-Control,-0.0352601468557516,0.975855778537995,0.319735430875748,0.638501514596322,1,-1.00977555604983,0.0349187962062448,33.9999558206383,FALSE
Q3TYD4,Arsg,74008,Mutant-Control,-0.246561649944169,0.842902899147475,0.000750896542742223,0.0160748177387541,1,-3.70340426007638,0.0665770282229692,34.0000296384329,FALSE
Q3TYD6,Lmtk2,231876,Mutant-Control,0.0153991079514793,1.01073101700048,0.648835488599842,0.866226736651145,1,0.459449788322966,0.033516411026518,33.9998840343258,FALSE
Q3TYP4,Tmem88b,320587,Mutant-Control,-0.153590745751536,0.899010115724245,0.00124014240708863,0.0230855205041303,1,-3.52292039792311,0.0435975634993297,34.0000074601422,FALSE
Q3TYS2,Cybc1,217370,Mutant-Control,9.86134523692783e-05,1.00006835597264,0.99811909210238,0.999099793415194,1,0.00237476570199507,0.041525550199092,34.0000281164728,FALSE
Q3TYX3,Smyd5,232187,Mutant-Control,0.065899715593428,1.04673751878042,0.225663201320334,0.546325697739898,1,1.23400477115471,0.0534031286862554,34.0000146998618,FALSE
Q3TZA2,Cdkl4,381113,Mutant-Control,-0.100025339918214,0.933016603616012,0.518212021522737,0.795384395106506,1,-0.656888696614974,0.152271367179336,21.5337815338312,FALSE
